ID_PRECIO|ID_ITEM|TIPO_TARIFA|PRECIO_PUBLICO|COSTO_PROVEEDOR|ID_PROV
901|428|FESTIVO|312.0|240.0|16
902|429|NORMAL|104.0|80.0|16
903|429|FESTIVO|208.0|160.0|16
904|430|NORMAL|624.0|480.0|16
905|430|FESTIVO|1248.0|960.0|16
906|431|NORMAL|260.0|200.0|16
907|431|FESTIVO|520.0|400.0|16
908|432|NORMAL|104.0|80.0|16
909|432|FESTIVO|208.0|160.0|16
910|433|NORMAL|104.0|80.0|16
911|433|FESTIVO|208.0|160.0|16
912|434|NORMAL|208.0|160.0|16
913|434|FESTIVO|416.0|320.0|16
914|435|NORMAL|260.0|200.0|16
915|435|FESTIVO|520.0|400.0|16
916|436|NORMAL|104.0|80.0|16
917|436|FESTIVO|208.0|160.0|16
918|437|NORMAL|188.5|145.0|16
919|437|FESTIVO|377.0|290.0|16
920|438|NORMAL|364.0|280.0|16
921|438|FESTIVO|728.0|560.0|16
922|439|NORMAL|260.0|200.0|16
923|439|FESTIVO|520.0|400.0|16
924|440|NORMAL|260.0|200.0|16
925|440|FESTIVO|520.0|400.0|16
926|441|NORMAL|234.0|180.0|16
927|441|FESTIVO|468.0|360.0|16
928|442|NORMAL|208.0|160.0|16
929|442|FESTIVO|416.0|320.0|16
930|443|NORMAL|455.0|350.0|16
931|443|FESTIVO|910.0|700.0|16
932|444|NORMAL|104.0|80.0|16
933|444|FESTIVO|208.0|160.0|16
934|445|NORMAL|364.0|280.0|16
935|445|FESTIVO|728.0|560.0|16
936|446|NORMAL|520.0|400.0|16
937|446|FESTIVO|1040.0|800.0|16
938|447|NORMAL|455.0|350.0|16
939|447|FESTIVO|910.0|700.0|16
940|448|NORMAL|104.0|80.0|16
941|448|FESTIVO|208.0|160.0|16
942|449|NORMAL|104.0|80.0|16
943|449|FESTIVO|208.0|160.0|16
944|450|NORMAL|520.0|400.0|16
945|450|FESTIVO|1040.0|800.0|16
946|451|NORMAL|455.0|350.0|16
947|451|FESTIVO|910.0|700.0|16
948|452|NORMAL|104.0|80.0|16
949|452|FESTIVO|208.0|160.0|16
950|453|NORMAL|260.0|200.0|16
951|453|FESTIVO|520.0|400.0|16
952|454|NORMAL|455.0|350.0|16
953|454|FESTIVO|910.0|700.0|16
954|455|NORMAL|195.0|150.0|16
955|455|FESTIVO|390.0|300.0|16
956|456|NORMAL|520.0|400.0|16
957|456|FESTIVO|1040.0|800.0|16
958|457|NORMAL|455.0|350.0|16
959|457|FESTIVO|910.0|700.0|16
960|458|NORMAL|195.0|150.0|16
961|458|FESTIVO|390.0|300.0|16
962|459|NORMAL|156.0|120.0|16
963|459|FESTIVO|312.0|240.0|16
964|460|NORMAL|455.0|350.0|16
965|460|FESTIVO|910.0|700.0|16
966|461|NORMAL|104.0|80.0|16
967|461|FESTIVO|208.0|160.0|16
968|462|NORMAL|182.0|140.0|16
969|462|FESTIVO|364.0|280.0|16
970|463|NORMAL|455.0|350.0|16
971|463|FESTIVO|910.0|700.0|16
972|464|NORMAL|325.0|250.0|16
973|464|FESTIVO|650.0|500.0|16
974|465|NORMAL|104.0|80.0|16
975|465|FESTIVO|208.0|160.0|16
976|466|NORMAL|455.0|350.0|16
977|466|FESTIVO|910.0|700.0|16
978|467|NORMAL|208.0|160.0|16
979|467|FESTIVO|416.0|320.0|16
980|468|NORMAL|455.0|350.0|16
981|468|FESTIVO|910.0|700.0|16
982|469|NORMAL|494.0|380.0|16
983|469|FESTIVO|988.0|760.0|16
984|470|NORMAL|455.0|350.0|16
985|470|FESTIVO|910.0|700.0|16
986|471|NORMAL|520.0|400.0|16
987|471|FESTIVO|1040.0|800.0|16
988|472|NORMAL|455.0|350.0|16
989|472|FESTIVO|910.0|700.0|16
990|473|NORMAL|520.0|400.0|16
991|473|FESTIVO|1040.0|800.0|16
992|474|NORMAL|455.0|350.0|16
993|474|FESTIVO|910.0|700.0|16
994|475|NORMAL|520.0|400.0|16
995|475|FESTIVO|1040.0|800.0|16
996|476|NORMAL|780.0|600.0|16
997|476|FESTIVO|1560.0|1200.0|16
998|477|NORMAL|754.0|580.0|16
999|477|FESTIVO|1508.0|1160.0|16
1000|478|NORMAL|364.0|280.0|16
1001|478|FESTIVO|728.0|560.0|16
1002|479|NORMAL|455.0|350.0|16
1003|479|FESTIVO|910.0|700.0|16
1004|480|NORMAL|104.0|80.0|16
1005|480|FESTIVO|208.0|160.0|16
1006|481|NORMAL|455.0|350.0|16
1007|481|FESTIVO|910.0|700.0|16
1008|482|NORMAL|195.0|150.0|16
1009|482|FESTIVO|390.0|300.0|16
1010|483|NORMAL|455.0|350.0|16
1011|483|FESTIVO|910.0|700.0|16
1012|484|NORMAL|260.0|200.0|16
1013|484|FESTIVO|520.0|400.0|16
1014|485|NORMAL|975.0|750.0|16
1015|485|FESTIVO|1950.0|1500.0|16
1016|486|NORMAL|156.0|120.0|16
1017|486|FESTIVO|312.0|240.0|16
1018|487|NORMAL|104.0|80.0|16
1019|487|FESTIVO|208.0|160.0|16
1020|488|NORMAL|130.0|100.0|16
1021|488|FESTIVO|260.0|200.0|16
1022|489|NORMAL|104.0|80.0|16
1023|489|FESTIVO|208.0|160.0|16
1024|490|NORMAL|156.0|120.0|16
1025|490|FESTIVO|312.0|240.0|16
1026|491|NORMAL|676.0|520.0|16
1027|491|FESTIVO|1352.0|1040.0|16
1028|492|NORMAL|104.0|80.0|16
1029|492|FESTIVO|208.0|160.0|16
1030|493|NORMAL|104.0|80.0|16
1031|493|FESTIVO|208.0|160.0|16
1032|494|NORMAL|156.0|120.0|16
1033|494|FESTIVO|312.0|240.0|16
1034|495|NORMAL|910.0|700.0|16
1035|495|FESTIVO|1820.0|1400.0|16
1036|496|NORMAL|455.0|350.0|16
1037|496|FESTIVO|910.0|700.0|16
1038|497|NORMAL|104.0|80.0|16
1039|497|FESTIVO|208.0|160.0|16
1040|498|NORMAL|195.0|150.0|16
1041|498|FESTIVO|390.0|300.0|16
1042|499|NORMAL|260.0|200.0|16
1043|499|FESTIVO|520.0|400.0|16
1044|500|NORMAL|520.0|400.0|16
1045|500|FESTIVO|1040.0|800.0|16
1046|501|NORMAL|104.0|80.0|16
1047|501|FESTIVO|208.0|160.0|16
1048|502|NORMAL|130.0|100.0|16
1049|502|FESTIVO|260.0|200.0|16
1050|503|NORMAL|234.0|180.0|16
1051|503|FESTIVO|468.0|360.0|16
1052|504|NORMAL|130.0|100.0|16
1053|504|FESTIVO|260.0|200.0|16
1054|505|NORMAL|104.0|80.0|16
1055|505|FESTIVO|208.0|160.0|16
1056|506|NORMAL|286.0|220.0|16
1057|506|FESTIVO|572.0|440.0|16
1058|507|NORMAL|260.0|200.0|16
1059|507|FESTIVO|520.0|400.0|16
1060|508|NORMAL|156.0|120.0|16
1061|508|FESTIVO|312.0|240.0|16
1062|509|NORMAL|104.0|80.0|16
1063|509|FESTIVO|208.0|160.0|16
1064|510|NORMAL|624.0|480.0|16
1065|510|FESTIVO|1248.0|960.0|16
1066|511|NORMAL|234.0|180.0|16
1067|511|FESTIVO|468.0|360.0|16
1068|512|NORMAL|104.0|80.0|16
1069|512|FESTIVO|208.0|160.0|16
1070|513|NORMAL|156.0|120.0|16
1071|513|FESTIVO|312.0|240.0|16
1072|514|NORMAL|975.0|750.0|16
1073|514|FESTIVO|1950.0|1500.0|16
1074|515|NORMAL|260.0|200.0|16
1075|515|FESTIVO|520.0|400.0|16
1076|516|NORMAL|195.0|150.0|16
1077|516|FESTIVO|390.0|300.0|16
1078|517|NORMAL|156.0|120.0|16
1079|517|FESTIVO|312.0|240.0|16
1080|518|NORMAL|1105.0|850.0|16
1081|518|FESTIVO|2210.0|1700.0|16
1082|519|NORMAL|624.0|480.0|16
1083|519|FESTIVO|1248.0|960.0|16
1084|520|NORMAL|520.0|400.0|16
1085|520|FESTIVO|1040.0|800.0|16
1086|521|NORMAL|156.0|120.0|16
1087|521|FESTIVO|312.0|240.0|16
1088|522|NORMAL|1105.0|850.0|16
1089|522|FESTIVO|2210.0|1700.0|16
1090|523|NORMAL|676.0|520.0|16
1091|523|FESTIVO|1352.0|1040.0|16
1092|524|NORMAL|286.0|220.0|16
1093|524|FESTIVO|572.0|440.0|16
1094|525|NORMAL|975.0|750.0|16
1095|525|FESTIVO|1950.0|1500.0|16
1096|526|NORMAL|676.0|520.0|16
1097|526|FESTIVO|1352.0|1040.0|16
1098|527|NORMAL|234.0|180.0|16
1099|527|FESTIVO|468.0|360.0|16
1100|528|NORMAL|1560.0|1200.0|16
1101|528|FESTIVO|3120.0|2400.0|16
1102|529|NORMAL|1105.0|850.0|16
1103|529|FESTIVO|2210.0|1700.0|16
1104|530|NORMAL|156.0|120.0|16
1105|530|FESTIVO|312.0|240.0|16
1106|531|NORMAL|260.0|200.0|16
1107|531|FESTIVO|520.0|400.0|16
1108|532|NORMAL|156.0|120.0|16
1109|532|FESTIVO|312.0|240.0|16
1110|533|NORMAL|260.0|200.0|16
1111|533|FESTIVO|520.0|400.0|16
1112|534|NORMAL|156.0|120.0|16
1113|534|FESTIVO|312.0|240.0|16
1114|535|NORMAL|260.0|200.0|16
1115|535|FESTIVO|520.0|400.0|16
1116|536|NORMAL|195.0|150.0|16
1117|536|FESTIVO|390.0|300.0|16
1118|537|NORMAL|260.0|200.0|16
1119|537|FESTIVO|520.0|400.0|16
1120|538|NORMAL|195.0|150.0|16
1121|538|FESTIVO|390.0|300.0|16
1122|539|NORMAL|260.0|200.0|16
1123|539|FESTIVO|520.0|400.0|16
1124|540|NORMAL|182.0|140.0|16
1125|540|FESTIVO|364.0|280.0|16
1126|541|NORMAL|286.0|220.0|16
1127|541|FESTIVO|572.0|440.0|16
1128|542|NORMAL|104.0|80.0|16
1129|542|FESTIVO|208.0|160.0|16
1130|543|NORMAL|455.0|350.0|16
1131|543|FESTIVO|910.0|700.0|16
1132|544|NORMAL|104.0|80.0|16
1133|544|FESTIVO|208.0|160.0|16
1134|545|NORMAL|325.0|250.0|16
1135|545|FESTIVO|650.0|500.0|16
1136|546|NORMAL|234.0|180.0|16
1137|546|FESTIVO|468.0|360.0|16
1138|547|NORMAL|325.0|250.0|16
1139|547|FESTIVO|650.0|500.0|16
1140|548|NORMAL|286.0|220.0|16
1141|548|FESTIVO|572.0|440.0|16
1142|549|NORMAL|455.0|350.0|16
1143|549|FESTIVO|910.0|700.0|16
1144|550|NORMAL|234.0|180.0|16
1145|550|FESTIVO|468.0|360.0|16
1146|551|NORMAL|325.0|250.0|16
1147|551|FESTIVO|650.0|500.0|16
1148|552|NORMAL|286.0|220.0|16
1149|552|FESTIVO|572.0|440.0|16
1150|553|NORMAL|325.0|250.0|16
1151|553|FESTIVO|650.0|500.0|16
1152|554|NORMAL|455.0|350.0|16
1153|554|FESTIVO|910.0|700.0|16
1154|555|NORMAL|390.0|300.0|16
1155|555|FESTIVO|780.0|600.0|16
1156|556|NORMAL|845.0|650.0|16
1157|556|FESTIVO|1690.0|1300.0|16
1158|557|NORMAL|455.0|350.0|16
1159|557|FESTIVO|910.0|700.0|16
1160|558|NORMAL|234.0|180.0|16
1161|558|FESTIVO|468.0|360.0|16
1162|559|NORMAL|845.0|650.0|16
1163|559|FESTIVO|1690.0|1300.0|16
1164|560|NORMAL|286.0|220.0|16
1165|560|FESTIVO|572.0|440.0|16
1166|561|NORMAL|715.0|550.0|16
1167|561|FESTIVO|1430.0|1100.0|16
1168|562|NORMAL|364.0|280.0|16
1169|562|FESTIVO|728.0|560.0|16
1170|563|NORMAL|676.0|520.0|16
1171|563|FESTIVO|1352.0|1040.0|16
1172|564|NORMAL|364.0|280.0|16
1173|564|FESTIVO|728.0|560.0|16
1174|565|NORMAL|455.0|350.0|16
1175|565|FESTIVO|910.0|700.0|16
1176|566|NORMAL|286.0|220.0|16
1177|566|FESTIVO|572.0|440.0|16
1178|567|NORMAL|546.0|420.0|16
1179|567|FESTIVO|1092.0|840.0|16
1180|568|NORMAL|325.0|250.0|16
1181|568|FESTIVO|650.0|500.0|16
1182|569|NORMAL|624.0|480.0|16
1183|569|FESTIVO|1248.0|960.0|16
1184|570|NORMAL|390.0|300.0|16
1185|570|FESTIVO|780.0|600.0|16
1186|571|NORMAL|455.0|350.0|16
1187|571|FESTIVO|910.0|700.0|16
1188|572|NORMAL|546.0|420.0|16
1189|572|FESTIVO|1092.0|840.0|16
1190|573|NORMAL|1430.0|1100.0|16
1191|573|FESTIVO|2860.0|2200.0|16
1192|574|NORMAL|117.0|90.0|16
1193|574|FESTIVO|234.0|180.0|16
1194|575|NORMAL|624.0|480.0|16
1195|575|FESTIVO|1248.0|960.0|16
1196|576|NORMAL|117.0|90.0|16
1197|576|FESTIVO|234.0|180.0|16
1198|577|NORMAL|676.0|520.0|16
1199|577|FESTIVO|1352.0|1040.0|16
1200|578|NORMAL|117.0|90.0|16
1201|578|FESTIVO|234.0|180.0|16
1202|579|NORMAL|975.0|750.0|16
1203|579|FESTIVO|1950.0|1500.0|16
1204|580|NORMAL|117.0|90.0|16
1205|580|FESTIVO|234.0|180.0|16
1206|581|NORMAL|845.0|650.0|16
1207|581|FESTIVO|1690.0|1300.0|16
1208|582|NORMAL|117.0|90.0|16
1209|582|FESTIVO|234.0|180.0|16
1210|583|NORMAL|325.0|250.0|16
1211|583|FESTIVO|650.0|500.0|16
1212|584|NORMAL|117.0|90.0|16
1213|584|FESTIVO|234.0|180.0|16
1214|585|NORMAL|364.0|280.0|16
1215|585|FESTIVO|728.0|560.0|16
1216|586|NORMAL|975.0|750.0|16
1217|586|FESTIVO|1950.0|1500.0|16
1218|587|NORMAL|624.0|480.0|16
1219|587|FESTIVO|1248.0|960.0|16
1220|588|NORMAL|845.0|650.0|16
1221|588|FESTIVO|1690.0|1300.0|16
1222|589|NORMAL|455.0|350.0|16
1223|589|FESTIVO|910.0|700.0|16
1224|590|NORMAL|325.0|250.0|16
1225|590|FESTIVO|650.0|500.0|16
1226|591|NORMAL|455.0|350.0|16
1227|591|FESTIVO|910.0|700.0|16
1228|592|NORMAL|364.0|280.0|16
1229|592|FESTIVO|728.0|560.0|16
1230|593|NORMAL|546.0|420.0|16
1231|593|FESTIVO|1092.0|840.0|16
1232|594|NORMAL|455.0|350.0|16
1233|594|FESTIVO|910.0|700.0|16
1234|595|NORMAL|546.0|420.0|16
1235|595|FESTIVO|1092.0|840.0|16
1236|596|NORMAL|416.0|320.0|16
1237|596|FESTIVO|832.0|640.0|16
1238|597|NORMAL|546.0|420.0|16
1239|597|FESTIVO|1092.0|840.0|16
1240|598|NORMAL|104.0|80.0|16
1241|598|FESTIVO|208.0|160.0|16
1242|599|NORMAL|624.0|480.0|16
1243|599|FESTIVO|1248.0|960.0|16
1244|600|NORMAL|195.0|150.0|16
1245|600|FESTIVO|390.0|300.0|16
1246|601|NORMAL|585.0|450.0|16
1247|601|FESTIVO|1170.0|900.0|16
1248|602|NORMAL|325.0|250.0|16
1249|602|FESTIVO|650.0|500.0|16
1250|603|NORMAL|325.0|250.0|16
1251|603|FESTIVO|650.0|500.0|16
1252|604|NORMAL|325.0|250.0|16
1253|604|FESTIVO|650.0|500.0|16
1254|605|NORMAL|455.0|350.0|16
1255|605|FESTIVO|910.0|700.0|16
1256|606|NORMAL|156.0|120.0|16
1257|606|FESTIVO|312.0|240.0|16
1258|607|NORMAL|546.0|420.0|16
1259|607|FESTIVO|1092.0|840.0|16
1260|608|NORMAL|130.0|100.0|16
1261|608|FESTIVO|260.0|200.0|16
1262|609|NORMAL|390.0|300.0|16
1263|609|FESTIVO|780.0|600.0|16
1264|610|NORMAL|130.0|100.0|16
1265|610|FESTIVO|260.0|200.0|16
1266|611|NORMAL|234.0|180.0|16
1267|611|FESTIVO|468.0|360.0|16
1268|612|NORMAL|130.0|100.0|16
1269|612|FESTIVO|260.0|200.0|16
1270|613|NORMAL|286.0|220.0|16
1271|613|FESTIVO|572.0|440.0|16
1272|614|NORMAL|130.0|100.0|16
1273|614|FESTIVO|260.0|200.0|16
1274|615|NORMAL|364.0|280.0|16
1275|615|FESTIVO|728.0|560.0|16
1276|616|NORMAL|130.0|100.0|16
1277|616|FESTIVO|260.0|200.0|16
1278|617|NORMAL|845.0|650.0|16
1279|617|FESTIVO|1690.0|1300.0|16
1280|618|NORMAL|130.0|100.0|16
1281|618|FESTIVO|260.0|200.0|16
1282|619|NORMAL|1235.0|950.0|16
1283|619|FESTIVO|2470.0|1900.0|16
1284|620|NORMAL|104.0|80.0|16
1285|620|FESTIVO|208.0|160.0|16
1286|621|NORMAL|416.0|320.0|16
1287|621|FESTIVO|832.0|640.0|16
1288|622|NORMAL|455.0|350.0|16
1289|622|FESTIVO|910.0|700.0|16
1290|623|NORMAL|585.0|450.0|16
