CLUES|SUBCLUES|CLAVE AREA|AREA|CLAVE SERVICIO|SERVICIO|UBICACION FISICA|DIAS Y HORAS DE SERVICIO
DFSMP002926|DFSMP002926-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP002960|DFSMP002960-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003001|DFSMP003001-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003025|DFSMP003025-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003030|DFSMP003030-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003071|DFSMP003071-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003095|DFSMP003095-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003112|DFSMP003112-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSMP003124|DFSMP003124-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003182|DFSMP003182-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003194|DFSMP003194-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSMP003194|DFSMP003194-0502-01|05|LABORATORIO|0502|CLINICO|SE ENCUENTRA EN PLANTA BAJA LADO PONIENTE|LUNES A DOMINGO DE 00.00 A 24.00 HRS
DFSMP003206|DFSMP003206-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003211|DFSMP003211-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003223|DFSMP003223-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSMP003235|DFSMP003235-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003346|DFSMP003346-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003462|DFSMP003462-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003474|DFSMP003474-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003503|DFSMP003503-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003515|DFSMP003515-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003520|DFSMP003520-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003532|DFSMP003532-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003544|DFSMP003544-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003561|DFSMP003561-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003631|DFSMP003631-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003643|DFSMP003643-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003655|DFSMP003655-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003696|DFSMP003696-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003754|DFSMP003754-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003766|DFSMP003766-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003800|DFSMP003800-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003824|DFSMP003824-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003841|DFSMP003841-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003894|DFSMP003894-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003935|DFSMP003935-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003952|DFSMP003952-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP003993|DFSMP003993-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004005|DFSMP004005-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004075|DFSMP004075-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004104|DFSMP004104-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004121|DFSMP004121-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004150|DFSMP004150-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004191|DFSMP004191-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004215|DFSMP004215-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004232|DFSMP004232-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSMP004261|DFSMP004261-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004290|DFSMP004290-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004302|DFSMP004302-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004314|DFSMP004314-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE|SE ENCUENTRA UBICADO DENTRO DEL AREA DE URGENCIAS EN LA PLANTA BAJA , AL LADO DE LA RECEPCIÓN DE FIS|BANCO DE SANGRE FUNCIONANDO LAS 24 HRS TODOS LOS DIAS
DFSMP004413|DFSMP004413-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004430|DFSMP004430-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004442|DFSMP004442-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004466|DFSMP004466-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSMP004471|DFSMP004471-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004483|DFSMP004483-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004495|DFSMP004495-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004536|DFSMP004536-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004553|DFSMP004553-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004611|DFSMP004611-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004635|DFSMP004635-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004693|DFSMP004693-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004705|DFSMP004705-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004746|DFSMP004746-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004763|DFSMP004763-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004775|DFSMP004775-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004816|DFSMP004816-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004850|DFSMP004850-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004874|DFSMP004874-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSMP004874|DFSMP004874-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004886|DFSMP004886-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004903|DFSMP004903-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP004985|DFSMP004985-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP005002|DFSMP005002-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP005026|DFSMP005026-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP005072|DFSMP005072-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP005084|DFSMP005084-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP005096|DFSMP005096-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP005113|DFSMP005113-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP005171|DFSMP005171-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP005253|DFSMP005253-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP005270|DFSMP005270-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP005306|DFSMP005306-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP005335|DFSMP005335-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP005381|DFSMP005381-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP005410|DFSMP005410-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP005463|DFSMP005463-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP005516|DFSMP005516-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP005854|DFSMP005854-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSMP005854|DFSMP005854-0301-01|03|DISPOSICION DE CELULAS TRONCALES|0301|CENTRO DE COLECTA DE CELULAS TRONCALES|EDIFICIO DE CONSULTORIOS, PLANTA BAJA, DENTRO DE LA UNIDAD DE ONCOLOGÍA|CENTRO DE COLECTA FUNCIONANDO LAS 24 HORAS, LOS 365 DÍAS DEL AÑO
DFSMP005854|DFSMP005854-0401-01|04|MEDICINA REGENERATIVA|0401|ESTABLECIMIENTOS DE MEDICINA REGENERATIVA|EDIFICIO DE HOSPITALIZACIÓN , PRIMER PISO, DENTRO DE UNIDAD DE TERAPIA INTERMEDIA|UNIDAD DE TRASPLANTE DE CÉLULAS HEMATOPOYÉTICAS, FUNCIONANDO LAS 24 HORAS, LOS 365 DÍAS DEL AÑO.
DFSMP005941|DFSMP005941-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP006031|DFSMP006031-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSMP006082|DFSMP006082-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP006175|DFSMP006175-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP006211|DFSMP006211-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSMP006211|DFSMP006211-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP006235|DFSMP006235-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP006391|DFSMP006391-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP006475|DFSMP006475-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP006520|DFSMP006520-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP007300|DFSMP007300-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP011746|DFSMP011746-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP011763|DFSMP011763-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP011845|DFSMP011845-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP012166|DFSMP012166-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP012591|DFSMP012591-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP012620|DFSMP012620-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP012661|DFSMP012661-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP012743|DFSMP012743-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP014954|DFSMP014954-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP014966|DFSMP014966-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP015000|DFSMP015000-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP015024|DFSMP015024-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP015181|DFSMP015181-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP015263|DFSMP015263-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP015456|DFSMP015456-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP015560|DFSMP015560-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP015572|DFSMP015572-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP015584|DFSMP015584-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP016750|DFSMP016750-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSMP017626|DFSMP017626-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSMP022275|DFSMP022275-0401-01|04|MEDICINA REGENERATIVA|0401|ESTABLECIMIENTOS DE MEDICINA REGENERATIVA|EN PISO 6 DENTRO DE CENEGENICS WELLNES|HORARIO LUNES A JUEVES DE 08:30 A 18:00H, VIERNES DE 08:30 A 15:00H
DFSMP022304|DFSMP022304-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO|ÁREA DE QUIRÓFANO, FRENTE A QUIRÓFANO DE SEDACIÓN Y A UN COSTADO DE RECEPCIÓN|FUNCIONANDO DE 8:00 A 20:00 HRS DE LUNES A VIERNES Y SABADOS 9:00 A 18:00 HRS
DFSMP022304|DFSMP022304-0401-01|04|MEDICINA REGENERATIVA|0401|ESTABLECIMIENTOS DE MEDICINA REGENERATIVA|ÁREA DE QUIRÓFANO, FRENTE A QUIRÓFANO DE SEDACIÓN Y A UN COSTADO DE RECEPCIÓN|FUNCIONANDO DE 8:00 A 20:00 HRS DE LUNES A VIERNES Y SABADOS 9:00 A 18:00 HRS	- ELIMINAR
DFSMP022316|DFSMP022316-0401-01|04|MEDICINA REGENERATIVA|0401|ESTABLECIMIENTOS DE MEDICINA REGENERATIVA|SE ENCUENTRA DENTRO DE LAS INTALACIONES DEL INSTITUTO REGENERA PISO 5 OFICINA 602, SE ENCUENTRA A UN|LABORATORIO DE MEDICINA REGENERATIVA SE ENCUENTRA FUNCIONANDO DE 7:00 A 20:00 DE LUNES A VIERNES Y 7:00 A 13:00 HRS SABADOS.
DFSMP025862|DFSMP025862-0502-01|05|LABORATORIO|0502|CLINICO|SEGUNDO PISO, A UN COSTADO DE BANCO DE SANGRE|SERVICIO DE LABORATORIO CLINICO FUNCIONANDO DE LUNES A VIERNES DE 08:30 A 18:00 HRS Y SABADOS DE 08:30 A 14:00 HRS
DFSSA000065|DFSSA000065-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA000094|DFSSA000094-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA000403|DFSSA000403-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA000596|DFSSA000596-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA000852|DFSSA000852-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA000864|DFSSA000864-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA000881|DFSSA000881-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA000975|DFSSA000975-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA001313|DFSSA001313-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA001540|DFSSA001540-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA001605|DFSSA001605-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA001926|DFSSA001926-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA002066|DFSSA002066-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA002491|DFSSA002491-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA002660|DFSSA002660-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA003022|DFSSA003022-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA003162|DFSSA003162-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA003372|DFSSA003372-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA003384|DFSSA003384-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA003536|DFSSA003536-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA003541|DFSSA003541-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA003553|DFSSA003553-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA003705|DFSSA003705-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA003710|DFSSA003710-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA003722|DFSSA003722-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA003944|DFSSA003944-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA003944|DFSSA003944-0301-01|03|DISPOSICION DE CELULAS TRONCALES|0301|CENTRO DE COLECTA DE CELULAS TRONCALES||
DFSSA003944|DFSSA003944-0302-01|03|DISPOSICION DE CELULAS TRONCALES|0302|BANCO DE CELULAS TRONCALES|DENTRO DEL HOSPITAL|
DFSSA003956|DFSSA003956-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA003961|DFSSA003961-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA003973|DFSSA003973-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA003985|DFSSA003985-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA003990|DFSSA003990-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA004002|DFSSA004002-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA004014|DFSSA004014-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA004014|DFSSA004014-0401-01|04|MEDICINA REGENERATIVA|0401|ESTABLECIMIENTOS DE MEDICINA REGENERATIVA||
DFSSA004026|DFSSA004026-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA004031|DFSSA004031-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA004043|DFSSA004043-0102-01|01|ALMACEN|0102|ALMACEN DE MEDICAMENTOS|POR DEFINIR UBICACIÓN|POR DEFINIR UBICACIÓN
DFSSA004043|DFSSA004043-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA004043|DFSSA004043-0401-01|04|MEDICINA REGENERATIVA|0401|ESTABLECIMIENTOS DE MEDICINA REGENERATIVA|DENTRO DEL INSTITUTO|
DFSSA004055|DFSSA004055-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA004055|DFSSA004055-0302-01|03|DISPOSICION DE CELULAS TRONCALES|0302|BANCO DE CELULAS TRONCALES|DENTRO DEL INSTITUTO|
DFSSA004060|DFSSA004060-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA004084|DFSSA004084-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA004084|DFSSA004084-0301-01|03|DISPOSICION DE CELULAS TRONCALES|0301|CENTRO DE COLECTA DE CELULAS TRONCALES||
DFSSA004084|DFSSA004084-0401-01|04|MEDICINA REGENERATIVA|0401|ESTABLECIMIENTOS DE MEDICINA REGENERATIVA|DENTRO DEL HOSPITAL|
DFSSA004096|DFSSA004096-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA004265|DFSSA004265-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA004265|DFSSA004265-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA017886|DFSSA017886-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA018142|DFSSA018142-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA018154|DFSSA018154-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA018166|DFSSA018166-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DFSSA018760|DFSSA018760-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DFSSA019245|DFSSA019245-0102-01|01|ALMACEN|0102|ALMACEN DE MEDICAMENTOS|DENTRO DEL ESTABLECIMIENTO FARMACIA GRATUITA|UBICADA EN PLANTA BAJA, DENTRO DE ALMACEN GENERAL
DGIMS000042|DGIMS000042-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DGIMS000083|DGIMS000083-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
DGIMS000095|DGIMS000095-0203-01|02|SERVICIOS DE SANGRE|0203|CENTRO DE COLECTA||
DGIMS000264|DGIMS000264-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DGIST000042|DGIST000042-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DGIST000054|DGIST000054-0201-01|02|SERVICIOS DE SANGRE|0201|BANCO DE SANGRE||
DGSMM000012|DGSMM000012-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DGSMP000071|DGSMP000071-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DGSMP000100|DGSMP000100-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DGSMP000112|DGSMP000112-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DGSMP000124|DGSMP000124-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
DGSMP000136|DGSMP000136-0206-01|02|SERVICIOS DE SANGRE|0206|SERVICIO DE TRANSFUSION HOSPITALARIO||
